iteration,0,1,2,3,4,5,6,7
25631,204,317,121,30,5,2,0,0
25632,204,318,122,26,6,3,0,0
25633,204,318,121,28,6,1,1,0
25634,204,317,122,29,4,3,0,0
25635,204,318,121,28,5,3,0,0
25636,204,317,123,27,5,3,0,0
25637,204,318,123,25,6,2,1,0
25638,204,318,121,29,3,4,0,0
25639,204,317,122,29,4,3,0,0
25640,204,318,121,29,4,2,1,0
25641,204,319,119,30,3,4,0,0
25642,204,320,118,30,3,3,1,0
25643,204,318,121,28,6,1,1,0
25644,204,318,122,27,5,2,1,0
25645,204,316,123,29,5,2,0,0
25646,204,317,122,29,4,3,0,0
25647,204,318,120,30,4,3,0,0
25648,204,318,122,27,5,2,1,0
25649,204,321,117,28,5,4,0,0
25650,204,317,123,27,5,3,0,0
25651,204,319,121,27,4,3,1,0
25652,204,320,118,30,4,1,2,0
25653,204,316,123,29,5,2,0,0
25654,204,317,122,29,4,3,0,0
25655,204,318,120,30,4,3,0,0
25656,204,317,121,30,5,2,0,0
25657,204,318,121,29,3,4,0,0
25658,204,317,122,29,4,3,0,0
25659,204,318,122,27,4,4,0,0
25660,204,317,122,29,4,3,0,0
25661,204,318,121,29,3,4,0,0
25662,204,321,118,27,5,3,1,0
25663,204,317,123,28,4,2,1,0
25664,204,317,123,28,4,2,1,0
25665,204,315,125,28,5,2,0,0
25666,204,316,122,30,6,1,0,0
25667,204,315,125,27,7,1,0,0
25668,204,316,122,31,5,0,1,0
25669,204,316,124,28,5,1,1,0
25670,204,318,121,29,4,2,1,0
25671,204,317,123,28,4,2,1,0
25672,204,315,125,28,5,2,0,0
25673,204,317,123,28,4,2,1,0
25674,204,317,124,26,5,2,1,0
25675,204,317,123,27,5,3,0,0
25676,204,317,122,28,6,2,0,0
25677,204,319,118,31,4,3,0,0
25678,205,315,124,27,5,3,0,0
25679,205,316,123,27,4,4,0,0
25680,205,316,121,30,5,1,1,0
25681,205,315,125,26,4,4,0,0
25682,205,314,125,28,4,3,0,0
25683,205,315,123,28,6,2,0,0
25684,205,317,121,28,5,2,1,0
25685,205,319,118,29,4,3,1,0
25686,205,316,122,28,5,3,0,0
25687,205,314,124,29,5,2,0,0
25688,205,313,127,26,6,2,0,0
25689,205,316,122,28,5,3,0,0
25690,205,316,122,29,3,4,0,0
25691,205,316,122,29,4,2,1,0
25692,205,318,119,30,3,3,1,0
25693,205,317,120,30,3,4,0,0
25694,205,316,120,31,5,2,0,0
25695,205,317,121,28,5,2,1,0
25696,205,317,120,29,5,3,0,0
25697,205,319,118,30,3,2,2,0
25698,205,318,117,32,5,1,1,0
25699,205,317,118,33,3,3,0,0
25700,205,317,120,30,4,2,1,0
25701,205,315,122,31,3,3,0,0
25702,205,314,124,29,5,2,0,0
25703,205,315,123,29,4,3,0,0
25704,205,315,122,30,5,2,0,0
25705,205,316,120,31,5,2,0,0
25706,205,316,120,31,5,2,0,0
25707,205,318,118,31,4,2,1,0
25708,205,315,122,30,5,2,0,0
25709,205,316,120,31,5,2,0,0
25710,205,317,118,32,5,2,0,0
25711,205,319,116,32,4,2,1,0
25712,205,319,115,32,6,2,0,0
25713,205,317,118,32,5,2,0,0
25714,205,318,118,31,4,2,1,0
25715,205,319,117,30,5,2,1,0
25716,205,317,118,32,5,2,0,0
25717,205,318,116,33,6,0,1,0
25718,204,319,117,32,5,2,0,0
25719,204,318,119,30,7,1,0,0
25720,204,318,120,29,6,2,0,0
25721,204,320,117,30,5,3,0,0
25722,204,320,117,30,5,3,0,0
25723,204,319,118,31,4,3,0,0
25724,204,319,118,31,4,3,0,0
25725,204,319,118,30,6,2,0,0
25726,204,320,117,30,5,3,0,0
25727,204,320,117,30,5,3,0,0
25728,204,320,117,30,5,3,0,0
25729,204,319,118,30,6,2,0,0
25730,204,318,119,31,5,2,0,0
25731,204,319,118,30,6,2,0,0
25732,204,321,114,33,5,1,1,0
25733,204,321,115,31,6,1,1,0
25734,204,320,116,31,6,2,0,0
25735,204,319,119,30,3,4,0,0
25736,204,320,118,29,4,4,0,0
25737,204,320,117,30,5,3,0,0
25738,204,322,114,32,3,3,1,0
25739,204,322,115,30,4,3,1,0
25740,204,322,116,29,4,2,2,0
25741,204,320,119,28,5,1,2,0
25742,204,320,119,28,5,1,2,0
25743,204,319,120,28,5,2,1,0
25744,204,321,116,30,5,2,1,0
25745,204,319,118,31,4,3,0,0
25746,204,319,120,28,4,4,0,0
25747,204,319,119,29,5,3,0,0
25748,204,319,117,32,5,2,0,0
25749,204,321,116,30,5,2,1,0
25750,204,321,116,30,5,2,1,0
25751,204,319,118,30,6,2,0,0
25752,204,318,119,31,5,2,0,0
25753,204,320,116,32,4,3,0,0
25754,204,321,116,30,4,4,0,0
25755,204,324,111,33,3,2,2,0
25756,204,322,115,30,4,3,1,0
25757,204,320,118,29,4,4,0,0
25758,204,318,121,28,5,3,0,0
25759,204,319,118,30,6,2,0,0
25760,204,318,119,31,5,2,0,0
25761,204,318,119,31,5,2,0,0
25762,204,320,115,33,5,2,0,0
25763,204,320,115,33,5,2,0,0
25764,204,318,118,32,6,1,0,0
25765,204,321,116,31,4,1,2,0
25766,204,319,117,32,5,2,0,0
25767,204,320,116,33,3,2,1,0
25768,204,320,117,31,4,2,1,0
25769,204,320,116,32,5,1,1,0
25770,204,318,120,29,7,0,1,0
25771,205,317,120,29,5,3,0,0
25772,205,317,119,30,6,2,0,0
25773,205,319,118,28,7,0,2,0
25774,205,318,118,29,7,2,0,0
25775,205,318,119,28,6,3,0,0
25776,205,318,116,33,5,2,0,0
25777,205,318,117,31,6,2,0,0
25778,205,318,118,29,7,2,0,0
25779,205,317,120,28,7,2,0,0
25780,205,319,117,29,7,1,1,0
25781,205,318,118,30,6,1,1,0
25782,205,319,117,30,5,2,1,0
25783,205,317,121,27,7,1,1,0
25784,205,318,118,30,5,3,0,0
25785,205,316,122,28,5,3,0,0
25786,205,316,121,29,6,2,0,0
25787,205,319,116,32,3,4,0,0
25788,205,318,118,29,7,2,0,0
25789,205,318,117,31,6,2,0,0
25790,205,318,118,30,5,3,0,0
25791,205,318,119,29,4,4,0,0
25792,205,317,121,27,6,3,0,0
25793,205,316,123,26,6,3,0,0
25794,205,317,120,29,5,3,0,0
25795,205,317,120,29,5,3,0,0
25796,205,316,121,29,6,2,0,0
25797,205,317,120,29,5,3,0,0
25798,205,317,121,27,6,3,0,0
25799,205,317,120,29,5,3,0,0
25800,205,316,121,29,6,2,0,0
25801,205,318,119,28,6,3,0,0
25802,205,318,119,28,6,3,0,0
25803,205,316,122,27,7,2,0,0
25804,205,317,120,29,5,3,0,0
25805,205,319,118,28,6,2,1,0
25806,205,318,119,29,5,2,1,0
25807,205,316,122,28,5,3,0,0
25808,205,318,119,29,4,4,0,0
25809,205,317,121,28,4,4,0,0
25810,205,317,121,28,4,4,0,0
25811,205,318,119,29,4,4,0,0
25812,205,316,122,27,7,2,0,0
25813,205,317,120,29,6,1,1,0
25814,205,315,122,29,7,1,0,0
25815,205,315,123,27,8,1,0,0
25816,205,315,123,27,8,1,0,0
25817,205,316,123,26,6,3,0,0
25818,205,316,122,27,7,2,0,0
25819,205,316,121,29,6,2,0,0
25820,205,315,121,31,6,1,0,0
25821,205,316,121,30,4,3,0,0
25822,205,318,119,29,5,2,1,0
25823,205,318,120,27,6,2,1,0
25824,205,319,116,31,6,1,1,0
25825,205,316,122,27,7,2,0,0
25826,205,317,121,27,6,3,0,0
25827,205,316,121,29,6,2,0,0
25828,205,318,119,28,6,3,0,0
25829,205,317,121,27,6,3,0,0
25830,205,317,121,27,6,3,0,0
25831,205,318,118,30,6,1,1,0
25832,205,317,121,27,6,3,0,0
25833,205,320,116,29,5,4,0,0
25834,205,318,119,28,7,1,1,0
25835,205,318,119,28,7,1,1,0
25836,205,318,118,30,5,3,0,0
25837,205,318,117,31,6,2,0,0
25838,205,318,118,29,7,2,0,0
25839,205,319,117,29,6,3,0,0
25840,205,317,119,30,6,2,0,0
25841,205,318,118,30,6,1,1,0
25842,205,320,115,31,5,2,1,0
25843,205,318,119,28,7,1,1,0
25844,205,318,118,30,5,3,0,0
25845,205,319,116,31,5,3,0,0
25846,205,321,113,32,4,4,0,0
25847,205,322,112,31,5,4,0,0
25848,205,321,114,30,5,4,0,0
25849,205,320,115,30,6,3,0,0
25850,205,319,116,31,5,3,0,0
25851,205,317,119,30,6,2,0,0
25852,205,317,119,30,6,2,0,0
25853,205,317,119,30,6,2,0,0
25854,205,319,117,29,6,3,0,0
25855,205,319,118,28,5,4,0,0
25856,205,320,116,30,4,3,1,0
25857,205,319,116,32,4,2,1,0
25858,205,320,115,32,3,3,1,0
25859,205,321,113,32,4,4,0,0
25860,205,320,116,30,4,3,1,0
25861,205,319,116,32,4,2,1,0
25862,205,317,119,30,6,2,0,0
25863,205,317,118,32,5,2,0,0
25864,205,319,118,30,3,2,2,0
25865,205,318,119,29,5,2,1,0
25866,205,319,117,30,5,2,1,0
25867,205,319,119,27,5,3,1,0
25868,205,317,120,29,5,3,0,0
25869,205,318,120,27,6,2,1,0
25870,205,319,118,29,4,3,1,0
25871,205,318,117,31,6,2,0,0
25872,205,317,120,28,7,2,0,0
25873,205,318,118,30,5,3,0,0
25874,205,318,119,29,4,4,0,0
25875,205,317,121,28,4,4,0,0
25876,205,316,123,26,6,3,0,0
25877,205,316,122,28,5,3,0,0
25878,205,318,120,27,6,2,1,0
25879,205,319,119,27,5,3,1,0
25880,205,319,117,30,5,2,1,0
25881,205,318,119,29,5,2,1,0
25882,205,318,120,27,5,4,0,0
25883,205,319,118,28,5,4,0,0
25884,205,319,116,31,6,1,1,0
25885,205,319,117,29,6,3,0,0
25886,205,318,118,29,7,2,0,0
25887,205,318,117,31,6,2,0,0
25888,205,320,114,32,6,1,1,0
25889,205,316,121,28,8,1,0,0
25890,205,321,114,31,4,3,1,0
25891,205,319,117,30,5,2,1,0
25892,205,319,118,28,6,2,1,0
25893,205,320,116,29,5,4,0,0
25894,205,320,114,32,5,3,0,0
25895,205,320,114,32,6,1,1,0
25896,205,320,116,29,6,2,1,0
25897,205,319,117,29,7,1,1,0
25898,204,319,118,31,5,1,1,0
25899,205,319,117,30,5,2,1,0
25900,205,319,117,29,7,1,1,0
25901,205,318,119,28,6,3,0,0
25902,205,317,118,32,5,2,0,0
25903,205,317,118,31,7,1,0,0
25904,205,316,120,30,7,1,0,0
25905,205,317,118,31,7,1,0,0
25906,205,319,117,30,5,2,1,0
25907,205,320,115,31,5,2,1,0
25908,205,320,116,30,4,3,1,0
25909,205,319,118,28,6,2,1,0
25910,205,319,118,29,4,3,1,0
25911,205,319,118,28,6,2,1,0
25912,205,319,117,29,7,1,1,0
25913,205,320,117,28,5,3,1,0
25914,205,319,116,31,5,3,0,0
25915,205,319,117,29,6,3,0,0
25916,205,319,117,29,6,3,0,0
25917,205,317,120,28,7,2,0,0
25918,205,320,114,32,5,3,0,0
25919,205,320,115,30,6,3,0,0
25920,205,323,112,30,5,2,2,0
25921,205,319,117,29,7,1,1,0
25922,205,318,119,28,6,3,0,0
25923,205,317,120,29,6,1,1,0
25924,205,319,118,28,6,2,1,0
25925,205,319,118,29,4,3,1,0
25926,205,318,119,29,5,2,1,0
25927,205,319,119,27,5,3,1,0
25928,205,319,118,29,4,3,1,0
25929,205,317,120,29,6,1,1,0
25930,205,318,119,28,6,3,0,0
25931,205,318,118,30,5,3,0,0
25932,205,317,119,30,6,2,0,0
25933,205,316,121,29,6,2,0,0
25934,205,317,120,29,5,3,0,0
25935,205,319,119,28,4,2,2,0
25936,205,319,118,29,4,3,1,0
25937,205,318,119,29,4,4,0,0
25938,205,318,120,27,5,4,0,0
25939,205,316,122,27,7,2,0,0
25940,205,317,121,27,6,3,0,0
25941,205,319,120,26,5,2,2,0
25942,205,318,118,30,6,1,1,0
25943,205,316,123,26,6,3,0,0
25944,205,316,122,27,7,2,0,0
25945,205,316,123,26,6,3,0,0
25946,205,315,123,28,6,2,0,0
25947,205,316,123,26,6,3,0,0
25948,205,317,122,25,8,1,1,0
25949,205,318,119,29,5,2,1,0
25950,205,317,120,28,7,2,0,0
25951,205,316,122,27,7,2,0,0
25952,205,318,119,29,5,2,1,0
25953,205,317,121,27,7,1,1,0
25954,205,318,121,26,5,3,1,0
25955,205,317,120,29,5,3,0,0
25956,205,317,121,27,7,1,1,0
25957,205,317,122,26,6,2,1,0
25958,205,318,120,28,4,3,1,0
25959,205,319,118,28,5,4,0,0
25960,205,320,115,31,4,4,0,0
25961,205,318,119,28,6,3,0,0
25962,205,318,118,30,5,3,0,0
25963,205,320,117,28,5,3,1,0
25964,205,318,119,28,7,1,1,0
25965,205,316,122,27,7,2,0,0
25966,205,317,120,28,7,2,0,0
25967,205,318,119,29,4,4,0,0
25968,205,318,121,26,5,3,1,0
25969,205,319,120,26,5,2,2,0
25970,205,318,121,26,5,3,1,0
25971,205,318,120,27,5,4,0,0
25972,205,318,120,27,5,4,0,0
25973,205,317,120,29,5,3,0,0
25974,205,319,118,28,6,2,1,0
25975,205,317,120,29,5,3,0,0
25976,205,319,117,30,5,2,1,0
25977,205,319,117,30,5,2,1,0
25978,205,317,120,28,7,2,0,0
25979,205,318,119,29,4,4,0,0
25980,205,319,118,29,4,3,1,0
25981,205,318,119,28,6,3,0,0
25982,205,317,121,27,6,3,0,0
25983,205,317,121,27,6,3,0,0
25984,205,318,119,28,6,3,0,0
25985,205,317,121,27,6,3,0,0
25986,205,320,116,29,6,2,1,0
25987,205,320,117,29,4,2,2,0
25988,205,320,118,25,8,2,1,0
25989,205,317,122,24,9,2,0,0
25990,205,317,121,28,4,4,0,0
25991,205,318,119,29,4,4,0,0
25992,205,317,120,29,5,3,0,0
25993,205,316,123,27,5,2,1,0
25994,205,317,121,27,6,3,0,0
25995,205,318,119,29,5,2,1,0
25996,205,317,121,27,6,3,0,0
25997,205,315,124,26,7,2,0,0
25998,205,315,123,28,6,2,0,0
25999,205,317,121,28,5,2,1,0
26000,205,317,121,27,7,1,1,0
26001,205,317,122,26,6,2,1,0
26002,205,317,121,26,8,2,0,0
26003,205,318,121,26,5,3,1,0
26004,205,319,118,29,5,1,2,0
26005,205,318,121,26,6,1,2,0
26006,205,319,119,27,5,3,1,0
26007,205,318,118,29,7,2,0,0
26008,205,318,118,29,7,2,0,0
26009,205,317,120,28,7,2,0,0
26010,205,320,116,28,7,3,0,0
26011,205,318,118,30,5,3,0,0
26012,205,319,117,30,5,2,1,0
26013,205,319,118,28,6,2,1,0
26014,205,319,117,30,5,2,1,0
26015,205,320,115,31,5,2,1,0
26016,205,318,118,30,5,3,0,0
26017,205,320,115,30,6,3,0,0
26018,205,320,115,30,7,1,1,0
26019,205,321,115,29,5,3,1,0
26020,205,320,115,30,6,3,0,0
26021,205,320,115,31,4,4,0,0
26022,205,320,114,32,5,3,0,0
26023,205,317,120,29,5,3,0,0
26024,205,319,119,27,5,3,1,0
26025,205,319,118,28,6,2,1,0
26026,205,319,118,28,6,2,1,0
26027,205,319,119,27,5,3,1,0
26028,205,318,118,30,5,3,0,0
26029,205,318,118,30,5,3,0,0
26030,205,317,121,27,6,3,0,0
26031,205,319,118,28,5,4,0,0
26032,205,316,121,29,6,2,0,0
26033,205,318,119,28,6,3,0,0
26034,205,318,120,27,5,4,0,0
26035,205,318,120,27,5,4,0,0
26036,205,317,121,27,6,3,0,0
26037,205,318,119,28,6,3,0,0
26038,205,318,120,27,5,4,0,0
26039,205,316,124,25,5,4,0,0
26040,205,316,122,28,5,3,0,0
26041,205,316,122,28,5,3,0,0
26042,205,318,119,28,6,3,0,0
26043,205,320,115,31,4,4,0,0
26044,205,319,116,31,6,1,1,0
26045,205,319,117,29,7,1,1,0
26046,205,321,113,32,5,2,1,0
26047,205,319,117,29,6,3,0,0
26048,205,318,116,32,7,1,0,0
26049,205,318,117,31,6,2,0,0
26050,205,319,118,28,6,2,1,0
26051,205,318,119,28,6,3,0,0
26052,205,317,121,27,6,3,0,0
26053,205,317,120,29,5,3,0,0
26054,205,317,119,30,6,2,0,0
26055,205,318,118,30,5,3,0,0
26056,205,319,116,31,5,3,0,0
26057,205,318,118,29,7,2,0,0
26058,205,317,119,30,6,2,0,0
26059,205,317,119,30,6,2,0,0
26060,205,317,121,27,6,3,0,0
26061,205,318,120,27,6,2,1,0
26062,205,318,118,30,5,3,0,0
26063,205,319,118,29,4,3,1,0
26064,205,319,118,28,5,4,0,0
26065,205,318,119,28,6,3,0,0
26066,205,317,121,27,6,3,0,0
26067,205,318,120,27,5,4,0,0
26068,205,320,115,31,4,4,0,0
26069,205,320,116,29,5,4,0,0
26070,205,319,117,30,4,4,0,0
26071,205,319,119,27,5,3,1,0
26072,205,321,114,31,4,3,1,0
26073,205,321,114,31,5,1,2,0
26074,205,317,120,29,6,1,1,0
26075,205,317,120,29,5,3,0,0
26076,205,317,119,30,6,2,0,0
26077,205,317,122,26,5,4,0,0
26078,205,318,120,27,5,4,0,0
26079,205,317,121,27,6,3,0,0
26080,205,318,119,29,5,2,1,0
26081,205,319,119,28,4,2,2,0
26082,205,316,121,29,6,2,0,0
26083,205,321,115,29,5,3,1,0
26084,205,318,119,29,4,4,0,0
26085,205,318,119,29,4,4,0,0
26086,205,317,121,27,6,3,0,0
26087,205,316,122,28,5,3,0,0
26088,205,317,123,25,5,3,1,0
26089,205,318,120,28,4,3,1,0
26090,205,317,121,27,7,1,1,0
26091,205,319,117,30,5,2,1,0
26092,205,319,117,30,5,2,1,0
26093,205,317,121,27,6,3,0,0
26094,205,320,117,28,5,3,1,0
26095,205,319,116,31,5,3,0,0
26096,205,317,121,27,6,3,0,0
26097,205,317,120,29,5,3,0,0
26098,205,317,119,30,6,2,0,0
26099,205,316,122,27,7,2,0,0
26100,205,316,122,28,5,3,0,0
26101,205,317,121,27,6,3,0,0
26102,205,317,122,26,6,2,1,0
26103,205,317,120,29,6,1,1,0
26104,205,318,121,25,7,2,1,0
26105,205,317,121,27,6,3,0,0
26106,205,315,125,25,6,3,0,0
26107,205,317,121,28,4,4,0,0
26108,205,319,118,28,5,4,0,0
26109,205,319,117,30,4,4,0,0
26110,205,318,121,26,5,3,1,0
26111,205,317,122,26,5,4,0,0
26112,205,320,116,29,5,4,0,0
26113,205,320,115,30,6,3,0,0
26114,205,320,114,32,5,3,0,0
26115,205,320,115,31,4,4,0,0
26116,205,318,119,28,7,1,1,0
26117,205,319,117,29,7,1,1,0
26118,205,317,120,29,5,3,0,0
26119,205,317,120,29,5,3,0,0
26120,205,318,119,29,4,4,0,0
26121,205,317,120,29,6,1,1,0
26122,205,318,119,29,5,2,1,0
26123,205,317,119,30,6,2,0,0
26124,205,321,113,31,6,3,0,0
26125,205,320,115,31,5,2,1,0
26126,205,317,120,28,7,2,0,0
26127,205,319,116,30,7,2,0,0
26128,205,321,113,32,5,2,1,0
26129,205,318,118,30,5,3,0,0
26130,205,319,117,30,5,2,1,0
26131,205,319,118,28,6,2,1,0
26132,205,319,116,31,6,1,1,0
26133,205,320,115,31,5,2,1,0
26134,205,318,118,30,6,1,1,0
26135,205,319,119,27,5,3,1,0
26136,205,319,117,30,4,4,0,0
26137,205,317,121,27,6,3,0,0
26138,205,318,118,30,5,3,0,0
26139,204,320,116,31,6,2,0,0
26140,204,321,116,30,4,4,0,0
26141,204,321,116,29,6,3,0,0
26142,204,321,116,29,6,3,0,0
26143,204,319,119,29,5,3,0,0
26144,204,319,120,27,6,3,0,0
26145,204,321,116,29,6,3,0,0
26146,204,320,117,30,5,3,0,0
26147,205,319,118,28,5,4,0,0
26148,205,320,118,27,5,2,2,0
26149,205,319,116,31,6,1,1,0
26150,205,319,118,29,4,3,1,0
26151,205,318,120,27,5,4,0,0
26152,205,317,121,27,6,3,0,0
26153,205,317,121,28,5,2,1,0
26154,205,316,123,26,6,3,0,0
26155,205,317,122,26,5,4,0,0
26156,205,318,119,29,5,2,1,0
26157,205,319,116,31,6,1,1,0
26158,205,320,117,28,5,3,1,0
26159,205,317,120,28,7,2,0,0
26160,205,320,116,29,6,2,1,0
26161,205,317,120,29,5,3,0,0
26162,205,319,118,28,6,2,1,0
26163,205,318,119,28,6,3,0,0
26164,205,318,118,30,5,3,0,0
26165,205,317,119,30,6,2,0,0
26166,205,319,117,29,6,3,0,0
26167,205,318,118,30,5,3,0,0
26168,205,317,119,30,6,2,0,0
26169,205,319,117,30,4,4,0,0
26170,205,319,118,28,5,4,0,0
26171,206,316,118,31,6,2,0,0
26172,206,316,120,28,6,3,0,0
26173,206,316,119,30,5,3,0,0
26174,206,318,116,31,4,4,0,0
26175,206,317,118,29,6,3,0,0
26176,206,318,116,31,5,2,1,0
26177,206,319,115,31,4,3,1,0
26178,206,317,118,29,7,1,1,0
26179,206,315,120,30,6,2,0,0
26180,206,319,115,30,6,2,1,0
26181,206,318,116,31,5,2,1,0
26182,206,318,116,31,5,2,1,0
26183,206,320,113,32,3,5,0,0
26184,206,319,115,29,7,3,0,0
26185,206,320,115,28,6,3,1,0
26186,206,320,113,31,6,2,1,0
26187,206,319,114,32,5,2,1,0
26188,206,318,117,28,8,1,1,0
26189,206,319,116,28,7,2,1,0
26190,206,318,116,31,5,2,1,0
26191,206,318,117,29,6,2,1,0
26192,206,319,114,32,5,2,1,0
26193,206,318,115,32,5,3,0,0
26194,206,317,116,32,6,2,0,0
26195,206,317,117,31,5,3,0,0
26196,206,318,116,31,5,2,1,0
26197,206,318,115,32,6,1,1,0
26198,206,315,121,28,7,2,0,0
26199,206,317,119,28,6,2,1,0
26200,206,318,117,29,6,2,1,0
26201,206,319,114,31,7,1,1,0
26202,206,319,114,32,5,2,1,0
26203,206,317,118,29,6,3,0,0
26204,206,317,118,29,7,1,1,0
26205,206,318,115,32,6,1,1,0
26206,206,320,112,33,5,2,1,0
26207,206,319,114,32,5,2,1,0
26208,206,319,115,31,4,3,1,0
26209,206,318,118,27,7,2,1,0
26210,206,319,114,32,5,2,1,0
26211,206,318,117,29,6,2,1,0
26212,206,318,115,31,7,2,0,0
26213,206,318,114,33,6,2,0,0
26214,206,320,112,33,5,2,1,0
26215,206,319,115,31,5,1,2,0
26216,206,318,117,30,4,3,1,0
26217,206,319,116,29,5,3,1,0
26218,206,317,120,27,5,3,1,0
26219,206,315,121,28,7,2,0,0
26220,206,319,116,30,4,2,2,0
26221,206,316,121,27,5,4,0,0
26222,206,315,123,26,5,4,0,0
26223,206,315,122,28,4,4,0,0
26224,206,315,121,29,5,3,0,0
26225,206,314,122,29,6,2,0,0
26226,206,315,121,29,6,1,1,0
26227,206,315,123,26,6,2,1,0
26228,206,314,124,27,4,4,0,0
26229,206,315,122,29,2,5,0,0
26230,206,314,123,27,7,2,0,0
26231,206,315,122,27,6,3,0,0
26232,206,317,119,29,4,3,1,0
26233,206,316,121,27,5,4,0,0
26234,206,315,121,28,7,2,0,0
26235,206,317,120,27,5,3,1,0
26236,206,319,115,31,4,3,1,0
26237,205,318,118,31,3,4,0,0
26238,205,317,120,29,5,3,0,0
26239,205,320,116,30,4,3,1,0
26240,205,319,117,30,4,4,0,0
26241,205,319,116,32,3,4,0,0
26242,205,318,118,30,5,3,0,0
26243,205,319,116,32,4,2,1,0
26244,205,318,118,30,6,1,1,0
26245,205,318,118,31,3,4,0,0
26246,205,317,119,31,4,3,0,0
26247,205,316,122,29,4,2,1,0
26248,205,316,123,27,5,2,1,0
26249,205,316,122,28,5,3,0,0
26250,205,316,122,29,3,4,0,0
26251,205,316,122,28,5,3,0,0
26252,205,319,116,32,3,4,0,0
26253,205,319,118,29,4,3,1,0
26254,205,317,119,31,4,3,0,0
26255,205,318,118,30,5,3,0,0
26256,205,318,118,30,5,3,0,0
26257,205,318,118,30,5,3,0,0
26258,205,318,118,30,5,3,0,0
26259,205,318,118,30,5,3,0,0
26260,205,318,118,30,5,3,0,0
26261,205,319,117,30,4,4,0,0
26262,205,317,120,29,5,3,0,0
26263,205,316,120,31,5,2,0,0
26264,205,317,120,29,5,3,0,0
26265,205,318,118,30,5,3,0,0
26266,205,318,117,31,6,2,0,0
26267,205,318,116,33,5,2,0,0
26268,205,318,118,31,4,2,1,0
26269,205,316,120,31,5,2,0,0
26270,205,316,122,28,5,3,0,0
26271,205,318,116,33,5,2,0,0
26272,205,319,117,30,5,2,1,0
26273,205,317,120,29,5,3,0,0
26274,205,317,121,28,4,4,0,0
26275,205,315,124,27,5,3,0,0
26276,205,315,123,28,6,2,0,0
26277,205,316,120,31,5,2,0,0
26278,205,317,120,30,3,4,0,0
26279,205,317,121,28,4,4,0,0
26280,205,316,121,30,4,3,0,0
26281,205,318,117,32,4,3,0,0
26282,205,317,120,30,4,2,1,0
26283,205,317,119,30,6,2,0,0
26284,205,317,120,29,5,3,0,0
26285,205,316,120,31,5,2,0,0
26286,205,317,121,28,5,2,1,0
26287,205,317,121,28,5,2,1,0
26288,205,316,121,29,6,2,0,0
26289,205,317,119,31,4,3,0,0
26290,205,320,116,31,3,2,2,0
26291,205,318,119,28,6,3,0,0
26292,205,315,123,28,6,2,0,0
26293,205,316,121,30,4,3,0,0
26294,205,317,119,30,6,2,0,0
26295,205,318,119,29,4,4,0,0
26296,205,317,120,30,3,4,0,0
26297,205,317,120,29,5,3,0,0
26298,205,321,113,32,5,2,1,0
26299,205,321,115,30,4,2,2,0
26300,205,318,118,31,4,2,1,0
26301,205,317,121,28,5,2,1,0
26302,205,318,119,29,5,2,1,0
26303,205,319,117,31,4,1,2,0
26304,205,319,118,29,5,1,2,0
26305,205,317,120,30,3,4,0,0
26306,205,319,118,29,4,3,1,0
26307,205,318,119,30,3,3,1,0
26308,205,318,119,30,3,3,1,0
26309,205,317,118,32,5,2,0,0
26310,205,317,120,29,5,3,0,0
26311,205,315,123,28,6,2,0,0
26312,205,317,119,31,4,3,0,0
26313,205,317,118,32,5,2,0,0
26314,205,318,117,32,5,1,1,0
26315,205,318,117,32,5,1,1,0
26316,205,319,118,28,6,2,1,0
26317,205,320,114,33,3,4,0,0
26318,205,319,117,29,6,3,0,0
26319,205,319,116,32,4,2,1,0
26320,205,319,118,29,4,3,1,0
26321,205,320,117,29,4,2,2,0
26322,205,320,116,31,3,2,2,0
26323,205,320,115,32,4,1,2,0
26324,205,318,118,30,5,3,0,0
26325,205,318,120,27,5,4,0,0
26326,205,319,115,32,6,2,0,0
26327,205,318,118,31,3,4,0,0
26328,205,319,117,29,6,3,0,0
26329,205,320,116,30,4,3,1,0
26330,205,319,118,29,4,3,1,0
26331,205,318,118,31,3,4,0,0
26332,205,320,115,31,4,4,0,0
26333,205,318,117,32,4,3,0,0
26334,205,319,117,30,6,0,2,0
26335,205,321,114,31,5,1,2,0
26336,205,319,117,30,4,4,0,0
26337,205,322,111,33,5,2,1,0
26338,205,319,116,32,4,2,1,0
26339,205,318,119,29,4,4,0,0
26340,205,317,120,29,5,3,0,0
26341,205,319,116,31,5,3,0,0
26342,205,317,119,31,4,3,0,0
26343,205,318,119,29,4,4,0,0
26344,205,318,119,28,6,3,0,0
26345,205,318,117,31,6,2,0,0
26346,205,318,119,29,4,4,0,0
26347,205,318,118,31,3,4,0,0
26348,205,319,116,31,5,3,0,0
26349,205,320,114,32,5,3,0,0
26350,205,319,114,34,5,2,0,0
26351,205,320,116,30,4,3,1,0
26352,205,319,116,31,5,3,0,0
26353,205,320,115,31,5,2,1,0
26354,205,321,113,33,4,1,2,0
26355,205,321,113,32,4,4,0,0
26356,205,320,116,30,4,3,1,0
26357,205,317,122,27,4,3,1,0
26358,205,316,123,27,5,2,1,0
26359,205,317,121,28,5,2,1,0
26360,205,318,119,29,5,2,1,0
26361,205,317,121,28,4,4,0,0
26362,205,318,118,31,3,4,0,0
26363,205,320,114,33,4,2,1,0
26364,205,319,117,30,4,4,0,0
26365,205,319,116,31,5,3,0,0
